award,year,file,url,bytes,page,fetched
WOLDA,2024,WOLDA_2024_13_fb49af55_16-WOLDA-Results-Cat-233.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-233.jpg,263908,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:29
WOLDA,2024,WOLDA_2024_14_050e2dd8_16-WOLDA-Results-Cat-235.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-235.jpg,265620,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:32
WOLDA,2024,WOLDA_2024_15_48e500c2_16-WOLDA-Results-Cat-237.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-237.jpg,268697,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:35
WOLDA,2024,WOLDA_2024_16_188f4501_16-WOLDA-Results-Cat-25.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-25.jpg,219799,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:38
WOLDA,2024,WOLDA_2024_17_2835c0b7_16-WOLDA-Results-Cat-27.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-27.jpg,234533,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:41
WOLDA,2024,WOLDA_2024_18_d247745e_16-WOLDA-Results-Cat-29.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-29.jpg,244368,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:44
WOLDA,2022,WOLDA_2022_01_5cfa08d7_0012thWOLDA1.jpg,https://wolda.org/wp-content/uploads/2021/12/0012thWOLDA1.jpg,182548,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:30:34
WOLDA,2022,WOLDA_2022_02_86f708c6_13-WOLDA-Call-for-Entries.jpg,https://wolda.org/wp-content/uploads/2022/06/13-WOLDA-Call-for-Entries.jpg,167392,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:30:36
WOLDA,2022,WOLDA_2022_03_a8743fde_14-WOLDA-Results-Cat-21.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-21.jpg,198186,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:30:38
WOLDA,2022,WOLDA_2022_04_1b74a468_14-WOLDA-Results-Cat-210.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-210.jpg,255466,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:30:41
WOLDA,2022,WOLDA_2022_05_64ebecff_14-WOLDA-Results-Cat-211.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-211.jpg,355882,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:30:43
WOLDA,2022,WOLDA_2022_06_8389337c_14-WOLDA-Results-Cat-212.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-212.jpg,211514,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:30:45
WOLDA,2022,WOLDA_2022_07_9e16aeae_14-WOLDA-Results-Cat-213.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-213.jpg,477480,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:30:48
WOLDA,2022,WOLDA_2022_08_a6412802_14-WOLDA-Results-Cat-214.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-214.jpg,226999,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:30:50
WOLDA,2022,WOLDA_2022_09_13fe10ac_14-WOLDA-Results-Cat-215.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-215.jpg,276202,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:30:52
WOLDA,2022,WOLDA_2022_10_3286721f_14-WOLDA-Results-Cat-216.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-216.jpg,215939,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:30:54
WOLDA,2022,WOLDA_2022_11_b9cd4038_14-WOLDA-Results-Cat-217.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-217.jpg,202229,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:30:57
WOLDA,2022,WOLDA_2022_12_9177c2eb_14-WOLDA-Results-Cat-218.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-218.jpg,215121,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:31:00
WOLDA,2022,WOLDA_2022_13_81e591cc_14-WOLDA-Results-Cat-219.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-219.jpg,486122,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:31:03
WOLDA,2022,WOLDA_2022_14_cf55c885_14-WOLDA-Results-Cat-22.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-22.jpg,218564,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:31:05
WOLDA,2022,WOLDA_2022_15_f84b5e00_14-WOLDA-Results-Cat-220.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-220.jpg,303519,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:31:08
WOLDA,2022,WOLDA_2022_16_29b270b5_14-WOLDA-Results-Cat-221.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-221.jpg,248480,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:31:11
WOLDA,2022,WOLDA_2022_17_6ec8f7a0_14-WOLDA-Results-Cat-222.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-222.jpg,228693,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:31:14
