feature_record_id,stimulus_id,extraction_run_id,feature_definition_version,representation,normalization_profile,dimensions,applicability,measurement_status,missing_reason,algorithm_config_sha256,feature_numerators_json,feature_denominators_json,feature_units_json,feature_applicability_json,missing_reasons_json,ink_coverage_ratio,whitespace_ratio,bbox_fill_ratio,bbox_aspect_ratio,connected_component_count,closure_count,symmetry_horizontal,symmetry_vertical,straight_curve_ratio,centroid_x_norm,centroid_y_norm,inter_glyph_spacing_mean_norm,inter_glyph_spacing_sd_norm,rhythm_periodicity,unit_area_cv,unit_width_cv,unit_height_cv
feat_4a551efc120b720f5fef,stim_8bf2db3d713e3d66,render_551362ca0ff22f33,1.1.0,raster_grayscale,ink_area_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,direct,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 746, ""bbox_fill_ratio"": 108950, ""ink_coverage_ratio"": 108950, ""whitespace_ratio"": 1988202}","{""bbox_aspect_ratio"": 796, ""bbox_fill_ratio"": 593816, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""not_applicable"", ""inter_glyph_spacing_sd_norm"": ""not_applicable"", ""rhythm_periodicity"": ""not_applicable"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""not_applicable"", ""unit_height_cv"": ""not_applicable"", ""unit_width_cv"": ""not_applicable"", ""whitespace_ratio"": ""direct""}","{""inter_glyph_spacing_mean_norm"": ""MEASURE_NOT_APPLICABLE"", ""inter_glyph_spacing_sd_norm"": ""MEASURE_NOT_APPLICABLE"", ""rhythm_periodicity"": ""MEASURE_NOT_APPLICABLE"", ""unit_area_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_height_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_width_cv"": ""MEASURE_NOT_APPLICABLE""}",0.05195140838623047,0.9480485916137695,0.1834743422204858,0.9371859296482412,9,938,0.927734375,0.9070720672607422,0.3876994289282866,0.48581585768988067,0.5615094545949977,,,,,,
feat_4699500f8db031411779,stim_8dd2285399c8dbb6,render_551362ca0ff22f33,1.1.0,raster_binary,bbox_height_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,direct,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 322, ""bbox_fill_ratio"": 27340, ""ink_coverage_ratio"": 27340, ""whitespace_ratio"": 2069812}","{""bbox_aspect_ratio"": 320, ""bbox_fill_ratio"": 103040, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""not_applicable"", ""inter_glyph_spacing_sd_norm"": ""not_applicable"", ""rhythm_periodicity"": ""not_applicable"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""not_applicable"", ""unit_height_cv"": ""not_applicable"", ""unit_width_cv"": ""not_applicable"", ""whitespace_ratio"": ""direct""}","{""inter_glyph_spacing_mean_norm"": ""MEASURE_NOT_APPLICABLE"", ""inter_glyph_spacing_sd_norm"": ""MEASURE_NOT_APPLICABLE"", ""rhythm_periodicity"": ""MEASURE_NOT_APPLICABLE"", ""unit_area_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_height_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_width_cv"": ""MEASURE_NOT_APPLICABLE""}",0.013036727905273438,0.9869632720947266,0.265333850931677,1.00625,2,1,0.9988937377929688,0.9795646667480469,0.48104097609654284,0.5000285039091076,0.504162285113387,,,,,,
feat_3345f5d081a76b8fcc86,stim_8dd2285399c8dbb6,render_551362ca0ff22f33,1.1.0,raster_grayscale,bbox_height_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,direct,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 322, ""bbox_fill_ratio"": 29910, ""ink_coverage_ratio"": 29910, ""whitespace_ratio"": 2067242}","{""bbox_aspect_ratio"": 320, ""bbox_fill_ratio"": 103040, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""not_applicable"", ""inter_glyph_spacing_sd_norm"": ""not_applicable"", ""rhythm_periodicity"": ""not_applicable"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""not_applicable"", ""unit_height_cv"": ""not_applicable"", ""unit_width_cv"": ""not_applicable"", ""whitespace_ratio"": ""direct""}","{""inter_glyph_spacing_mean_norm"": ""MEASURE_NOT_APPLICABLE"", ""inter_glyph_spacing_sd_norm"": ""MEASURE_NOT_APPLICABLE"", ""rhythm_periodicity"": ""MEASURE_NOT_APPLICABLE"", ""unit_area_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_height_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_width_cv"": ""MEASURE_NOT_APPLICABLE""}",0.014262199401855469,0.9857378005981445,0.2902756211180124,1.00625,47,452,0.9984169006347656,0.9780979156494141,0.3135194310736412,0.49993598960945335,0.5042532219052992,,,,,,
feat_f21363a0d1f392b6c4b5,stim_8e1309a7db1d05d2,render_551362ca0ff22f33,1.1.0,raster_binary,bbox_height_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,direct,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 179, ""bbox_fill_ratio"": 27465, ""ink_coverage_ratio"": 27465, ""whitespace_ratio"": 2069687}","{""bbox_aspect_ratio"": 320, ""bbox_fill_ratio"": 57280, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""not_applicable"", ""inter_glyph_spacing_sd_norm"": ""not_applicable"", ""rhythm_periodicity"": ""not_applicable"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""not_applicable"", ""unit_height_cv"": ""not_applicable"", ""unit_width_cv"": ""not_applicable"", ""whitespace_ratio"": ""direct""}","{""inter_glyph_spacing_mean_norm"": ""MEASURE_NOT_APPLICABLE"", ""inter_glyph_spacing_sd_norm"": ""MEASURE_NOT_APPLICABLE"", ""rhythm_periodicity"": ""MEASURE_NOT_APPLICABLE"", ""unit_area_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_height_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_width_cv"": ""MEASURE_NOT_APPLICABLE""}",0.013096332550048828,0.9869036674499512,0.47948673184357543,0.559375,1,0,0.991267204284668,0.9980058670043945,0.9736730208367033,0.4883256246586565,0.4976835574822501,,,,,,
feat_180df1eb0c6cd8c7e04f,stim_8e1309a7db1d05d2,render_551362ca0ff22f33,1.1.0,raster_grayscale,bbox_height_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,direct,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 179, ""bbox_fill_ratio"": 28546, ""ink_coverage_ratio"": 28546, ""whitespace_ratio"": 2068606}","{""bbox_aspect_ratio"": 320, ""bbox_fill_ratio"": 57280, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""not_applicable"", ""inter_glyph_spacing_sd_norm"": ""not_applicable"", ""rhythm_periodicity"": ""not_applicable"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""not_applicable"", ""unit_height_cv"": ""not_applicable"", ""unit_width_cv"": ""not_applicable"", ""whitespace_ratio"": ""direct""}","{""inter_glyph_spacing_mean_norm"": ""MEASURE_NOT_APPLICABLE"", ""inter_glyph_spacing_sd_norm"": ""MEASURE_NOT_APPLICABLE"", ""rhythm_periodicity"": ""MEASURE_NOT_APPLICABLE"", ""unit_area_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_height_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_width_cv"": ""MEASURE_NOT_APPLICABLE""}",0.013611793518066406,0.9863882064819336,0.49835893854748603,0.559375,2,2,0.9913425445556641,0.9982490539550781,0.9522415604007236,0.4889372977496847,0.49832154817005886,,,,,,
feat_6faad7399c9a3f3d5268,stim_8e844355f507e9be,render_551362ca0ff22f33,1.1.0,raster_binary,bbox_height_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,direct,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 280, ""bbox_fill_ratio"": 24794, ""ink_coverage_ratio"": 24794, ""whitespace_ratio"": 2072358}","{""bbox_aspect_ratio"": 320, ""bbox_fill_ratio"": 89600, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""not_applicable"", ""inter_glyph_spacing_sd_norm"": ""not_applicable"", ""rhythm_periodicity"": ""not_applicable"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""not_applicable"", ""unit_height_cv"": ""not_applicable"", ""unit_width_cv"": ""not_applicable"", ""whitespace_ratio"": ""direct""}","{""inter_glyph_spacing_mean_norm"": ""MEASURE_NOT_APPLICABLE"", ""inter_glyph_spacing_sd_norm"": ""MEASURE_NOT_APPLICABLE"", ""rhythm_periodicity"": ""MEASURE_NOT_APPLICABLE"", ""unit_area_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_height_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_width_cv"": ""MEASURE_NOT_APPLICABLE""}",0.011822700500488281,0.9881772994995117,0.27671875,0.875,1,1,0.9871673583984375,0.9878501892089844,0.678951786070257,0.4991687363248165,0.5331315193443978,,,,,,
feat_9c89035f097290a1cfdb,stim_8e844355f507e9be,render_551362ca0ff22f33,1.1.0,raster_grayscale,bbox_height_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,direct,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 280, ""bbox_fill_ratio"": 26835, ""ink_coverage_ratio"": 26835, ""whitespace_ratio"": 2070317}","{""bbox_aspect_ratio"": 320, ""bbox_fill_ratio"": 89600, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""not_applicable"", ""inter_glyph_spacing_sd_norm"": ""not_applicable"", ""rhythm_periodicity"": ""not_applicable"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""not_applicable"", ""unit_height_cv"": ""not_applicable"", ""unit_width_cv"": ""not_applicable"", ""whitespace_ratio"": ""direct""}","{""inter_glyph_spacing_mean_norm"": ""MEASURE_NOT_APPLICABLE"", ""inter_glyph_spacing_sd_norm"": ""MEASURE_NOT_APPLICABLE"", ""rhythm_periodicity"": ""MEASURE_NOT_APPLICABLE"", ""unit_area_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_height_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_width_cv"": ""MEASURE_NOT_APPLICABLE""}",0.01279592514038086,0.9872040748596191,0.2994977678571429,0.875,66,170,0.9867734909057617,0.9871625900268555,0.47048924722209684,0.4994174832890814,0.5327509257965344,,,,,,
feat_d94693ff91b876148773,stim_90265a640e85c648,render_551362ca0ff22f33,1.1.0,raster_binary,bbox_height_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,protocol_dependent,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 1061, ""bbox_fill_ratio"": 106542, ""ink_coverage_ratio"": 106542, ""whitespace_ratio"": 1990610}","{""bbox_aspect_ratio"": 320, ""bbox_fill_ratio"": 339520, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""protocol_dependent"", ""inter_glyph_spacing_sd_norm"": ""protocol_dependent"", ""rhythm_periodicity"": ""protocol_dependent"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""protocol_dependent"", ""unit_height_cv"": ""protocol_dependent"", ""unit_width_cv"": ""protocol_dependent"", ""whitespace_ratio"": ""direct""}","{""rhythm_periodicity"": ""MEASURE_SEQUENCE_TOO_SHORT""}",0.050803184509277344,0.9491968154907227,0.3138018378887842,3.315625,4,2,0.9281883239746094,0.9408130645751953,0.6248402201865686,0.4849598219994814,0.4607063154964709,0.12812500000000002,0.06208193510729726,,0.20820028058745452,0.14138566865757274,0.012658227848101266
feat_4c46808d62db7b060451,stim_90265a640e85c648,render_551362ca0ff22f33,1.1.0,raster_grayscale,bbox_height_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,protocol_dependent,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 1061, ""bbox_fill_ratio"": 114112, ""ink_coverage_ratio"": 114112, ""whitespace_ratio"": 1983040}","{""bbox_aspect_ratio"": 320, ""bbox_fill_ratio"": 339520, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""protocol_dependent"", ""inter_glyph_spacing_sd_norm"": ""protocol_dependent"", ""rhythm_periodicity"": ""protocol_dependent"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""protocol_dependent"", ""unit_height_cv"": ""protocol_dependent"", ""unit_width_cv"": ""protocol_dependent"", ""whitespace_ratio"": ""direct""}","{""rhythm_periodicity"": ""MEASURE_SEQUENCE_TOO_SHORT""}",0.054412841796875,0.945587158203125,0.3360980207351555,3.315625,143,656,0.9249095916748047,0.9379997253417969,0.4879808546879991,0.48530299196869087,0.46106550095794047,0.12812500000000002,0.06208193510729726,,0.2095298106046447,0.14138566865757274,0.012658227848101266
feat_a76771777bd2be005325,stim_91565747d07456bd,render_551362ca0ff22f33,1.1.0,raster_binary,bbox_height_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,direct,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 327, ""bbox_fill_ratio"": 26624, ""ink_coverage_ratio"": 26624, ""whitespace_ratio"": 2070528}","{""bbox_aspect_ratio"": 320, ""bbox_fill_ratio"": 104640, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""not_applicable"", ""inter_glyph_spacing_sd_norm"": ""not_applicable"", ""rhythm_periodicity"": ""not_applicable"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""not_applicable"", ""unit_height_cv"": ""not_applicable"", ""unit_width_cv"": ""not_applicable"", ""whitespace_ratio"": ""direct""}","{""inter_glyph_spacing_mean_norm"": ""MEASURE_NOT_APPLICABLE"", ""inter_glyph_spacing_sd_norm"": ""MEASURE_NOT_APPLICABLE"", ""rhythm_periodicity"": ""MEASURE_NOT_APPLICABLE"", ""unit_area_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_height_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_width_cv"": ""MEASURE_NOT_APPLICABLE""}",0.0126953125,0.9873046875,0.25443425076452597,1.021875,1,0,0.9995231628417969,0.9878368377685547,0.7851636576252904,0.4995287381685697,0.5006231161264273,,,,,,
